track_name,track_uri,rank,track_name1,first_artist,second_artist,year,track_name2,track_uri1,track_match,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri2,duration_ms,time_signature,key_mode
I Dont Wanna Cry,1hFtJ5rV3aAm58ErijHdFO,26,I Dont Wanna Cry,"Mariah Carey
",NA,1991,NA,NA,TRUE,0.641,0.504,G,-12.486,major,0.031,0.197,9.01e-5,0.288,0.276,130.786,1hFtJ5rV3aAm58ErijHdFO,288827,4,G major
Youre In Love,5KNbCF0FpIWuPE8x6bhGgw,27,Youre in Love,"Wilson Phillips
",NA,1991,NA,NA,TRUE,0.688,0.679,C#,-11.05,minor,0.0259,0.319,3.01e-4,0.29,0.536,101.872,5KNbCF0FpIWuPE8x6bhGgw,291867,4,C# minor
Every Heartbeat,55lX3vm1G35mUpawXHK5Te,28,Every Heartbeat,"Amy Grant
",NA,1991,NA,NA,TRUE,0.648,0.89,D,-3.834,major,0.0429,0.288,0,0.119,0.808,126.956,55lX3vm1G35mUpawXHK5Te,213733,4,D major
Sensitivity,3lRgzwd3g1TewI4zjgbh9V,29,Sensitivity,"Ralph Tresvant
",NA,1991,NA,NA,TRUE,0.691,0.664,C#,-13.074,major,0.0483,0.142,0.37,0.0836,0.688,96.951,3lRgzwd3g1TewI4zjgbh9V,281333,4,C# major
Touch Me All Night Long,4M47py84j3Fvm8F2llipkK,30,Touch Me All Night Long,"Cathy Dennis
",NA,1991,NA,NA,TRUE,0.661,0.727,A#,-11.343,minor,0.0343,0.00107,0.114,0.297,0.35,118.005,4M47py84j3Fvm8F2llipkK,244640,4,A# minor
Ive Been Thinking About You,3k19avXHrwsygkkXfUhp0z,31,Ive Been Thinking About You,"Londonbeat
",NA,1991,NA,NA,TRUE,0.662,0.821,B,-9.157,minor,0.041,0.0432,0.00601,0.071,0.831,116.646,3k19avXHrwsygkkXfUhp0z,283813,4,B minor
Do Anything feat Niki Harris,5nNwxsg6vS3pKcLNcAvRWP,32,Do Anything,"Natural Selection
",NA,1991,NA,NA,TRUE,0.654,0.749,B,-9.221,minor,0.0537,0.0746,0,0.114,0.663,93.847,5nNwxsg6vS3pKcLNcAvRWP,237373,4,B minor
Losing My Religion,31AOj9sFz2gM0O3hMARRBx,33,Losing My Religion,"R.E.M.
",NA,1991,NA,NA,TRUE,0.671,0.849,A,-5.03,minor,0.0284,0.163,0,0.0937,0.829,125.613,31AOj9sFz2gM0O3hMARRBx,268427,4,A minor
Coming Out of the Dark,5x9MJycRilBm2SNavzt9yF,34,Coming Out of the Dark,"Gloria Estefan
",NA,1991,NA,NA,TRUE,0.643,0.43,E,-11.694,major,0.0447,0.65,0,0.417,0.475,131.846,5x9MJycRilBm2SNavzt9yF,242627,4,E major
It Aint Over Til Its Over,6VnpKLtfNH4Dk09YSGPSyR,35,It Aint Over til Its Over,"Lenny Kravitz
",NA,1991,NA,NA,TRUE,0.679,0.568,F#,-10.74,major,0.0423,0.422,0.00948,0.322,0.93,159.689,6VnpKLtfNH4Dk09YSGPSyR,242640,4,F# major
Here We Go Lets Rock  Roll,0whwYFXgGNg14O8hdHguzV,36,Here We Go,"C+C Music Factory
",NA,1991,NA,NA,TRUE,0.449,0.931,F#,-8.993,major,0.0648,0.0168,0.261,0.324,0.809,113.808,0whwYFXgGNg14O8hdHguzV,340627,4,F# major
Where Does My Heart Beat Now,6pONsBNsDdUc4wYqsDYPo0,37,Where Does My Heart Beat Now,"Celine Dion
",NA,1991,NA,NA,TRUE,0.529,0.743,A#,-6.09,major,0.0317,0.691,1.17e-6,0.0844,0.566,74.04,6pONsBNsDdUc4wYqsDYPo0,273253,4,A# major
Summertime  Single Edit,5cFcWAWIcnV38t4YCWQiZZ,38,Summertime,"DJ Jazzy Jeff & The Fresh Prince
",NA,1991,NA,NA,TRUE,0.614,0.752,G,-6.271,major,0.0652,0.00328,0,0.379,0.444,95.018,5cFcWAWIcnV38t4YCWQiZZ,237093,4,G major
Wind Of Change,3ovjw5HZZv43SxTwApooCM,39,Wind of Change,"Scorpions
",NA,1991,NA,NA,TRUE,0.48,0.535,C,-10.232,major,0.0324,0.371,0,0.0929,0.293,75.766,3ovjw5HZZv43SxTwApooCM,313227,4,C major
The Promise Of A New Day,5m8xVZhlM7E2mL9uuxZpF6,41,The Promise of a New Day,"Paula Abdul
",NA,1991,NA,NA,TRUE,0.754,0.82,C#,-8.622,major,0.062,0.0911,1.62e-6,0.0805,0.896,119.835,5m8xVZhlM7E2mL9uuxZpF6,272893,4,C# major
Im Your Baby Tonight,0qilV2pyNYLPryWllKwAIL,42,Im Your Baby Tonight,"Whitney Houston
",NA,1991,NA,NA,TRUE,0.668,0.872,F#,-8.787,major,0.0852,0.317,2.02e-6,0.277,0.868,165.147,0qilV2pyNYLPryWllKwAIL,300187,3,F# major
Love of a Lifetime,2kDH08boXJyhKMl5hnZbrE,43,Love of a Lifetime,"FireHouse
",NA,1991,NA,NA,TRUE,0.472,0.48,C#,-11.893,major,0.0308,2.04e-4,0.00275,0.0914,0.126,123.023,2kDH08boXJyhKMl5hnZbrE,286573,4,C# major
Fading Like a Flower Every Time You Leave Originally Performed by Roxette Vocal Version,04HCXwpgp4zrBgUJZzgjMP,44,Fading Like a Flower Every Time You Leave,"Roxette
",NA,1991,NA,NA,TRUE,0.71,0.467,C,-13.056,major,0.028,0.522,1.26e-6,0.765,0.535,110.006,04HCXwpgp4zrBgUJZzgjMP,210768,4,C major
This House,10JIQ4VbdRMlqvSJGvi7El,45,This House,"Tracie Spencer
",NA,1991,NA,NA,TRUE,0.74,0.738,F#,-9.849,minor,0.0399,0.0303,0.00406,0.0324,0.971,112.589,10JIQ4VbdRMlqvSJGvi7El,306533,4,F# minor
Hole Hearted,1cItNpcJskTVETprljc7HV,46,Hole Hearted,"Extreme
",NA,1991,NA,NA,TRUE,0.407,0.743,F#,-9.338,major,0.0458,0.198,0,0.08,0.683,203.548,1cItNpcJskTVETprljc7HV,219289,4,F# major
Power of Love  Love Power,6ep87j7rt6j8Fok55N9NOs,47,Power of LoveLove Power,"Luther Vandross
",NA,1991,NA,NA,TRUE,0.602,0.911,C,-6.615,major,0.0387,0.0174,3.47e-5,0.0735,0.851,92.357,6ep87j7rt6j8Fok55N9NOs,402413,4,C major
Impulsive,2lxfnTyWxW381PXDm9Mg77,48,Impulsive,"Wilson Phillips
",NA,1991,NA,NA,TRUE,0.657,0.76,E,-8.613,major,0.0298,0.171,0.00551,0.224,0.71,107.872,2lxfnTyWxW381PXDm9Mg77,274267,4,E major
Love Is a Wonderful Thing,2LCIRBYUBMFy9hL81qthi1,49,Love Is a Wonderful Thing,"Michael Bolton
",NA,1991,NA,NA,TRUE,0.727,0.824,D,-8.915,major,0.0394,0.00812,1.58e-6,0.0922,0.935,125.104,2LCIRBYUBMFy9hL81qthi1,282933,4,D major
Rhythm of My Heart  2008 Version,6pceknxOgA22HKs99yPEm1,50,Rhythm of My Heart,"Rod Stewart
",NA,1991,NA,NA,TRUE,0.582,0.54,C#,-11.021,major,0.0321,0.0621,0,0.178,0.433,94.955,6pceknxOgA22HKs99yPEm1,254867,4,C# major
Things That Make You Go Hmmm In the Style of CC Music Factory Karaoke Version,0MHY3vecgEwJhB7LtDGuZo,51,Things That Make You Go Hmmm,"C+C Music Factory
",NA,1991,NA,NA,TRUE,0.836,0.857,A#,-4.649,minor,0.039,0.00281,0.815,0.0637,0.93,113.319,0MHY3vecgEwJhB7LtDGuZo,317109,4,A# minor
I Touch Myself,6oNvmplQGUkmAh441Teows,52,I Touch Myself,"Divinyls
",NA,1991,NA,NA,TRUE,0.66,0.711,F,-10.211,major,0.0334,0.181,7.47e-6,0.0647,0.726,109.328,6oNvmplQGUkmAh441Teows,227640,4,F major
Toms Diner,7f9sC9fvtjYSZYOLSmKJlq,53,Toms Diner,DNA ," Suzanne Vega
",1991,NA,NA,TRUE,0.873,0.441,F#,-12.393,minor,0.0639,0.0286,0.0131,0.0479,0.687,99.118,7f9sC9fvtjYSZYOLSmKJlq,228307,4,F# minor
Iesha,6wqqfVsedLcg6JEQFvMovB,54,Iesha,"Another Bad Creation
",NA,1991,NA,NA,TRUE,0.749,0.755,G#,-8.13,major,0.149,0.0129,3.41e-6,0.0303,0.646,111.814,6wqqfVsedLcg6JEQFvMovB,260400,4,G# major
Something To Talk About,6Ceejf3zBXvAhIY9DbP1Pr,55,Something to Talk About,"Bonnie Raitt
",NA,1991,NA,NA,TRUE,0.795,0.64,C#,-13.478,major,0.0294,0.0631,2.13e-6,0.0692,0.954,102.633,6Ceejf3zBXvAhIY9DbP1Pr,227573,4,C# major
After The Rain  Remastered 2017,3VWGHiQO7fArciqoKB2DSx,56,After the Rain,"Nelson
",NA,1991,NA,NA,TRUE,0.459,0.874,D#,-5.865,major,0.0732,0.0163,4.54e-4,0.333,0.575,125.439,3VWGHiQO7fArciqoKB2DSx,245862,4,D# major
Play That Funky Music,1Ezs8eYxuZjhlgyoI1Bo76,57,Play That Funky Music,"Vanilla Ice
",NA,1991,NA,NA,TRUE,0.851,0.514,E,-15.279,minor,0.165,9.28e-4,3.58e-6,0.381,0.573,100.425,1Ezs8eYxuZjhlgyoI1Bo76,285800,4,E minor
Temptation,6WCJyL4KetAqEZYhRq5S3f,58,Temptation,"Corina
",NA,1991,NA,NA,TRUE,0.609,0.771,G,-10.663,major,0.0428,2.74e-4,0.05,0.038,0.565,118.352,6WCJyL4KetAqEZYhRq5S3f,241533,4,G major
Cant Stop This Thing We Started,6O83X8zjAETDfBkHYvpWcA,59,Cant Stop This Thing We Started,"Bryan Adams
",NA,1991,NA,NA,TRUE,0.542,0.884,A,-6.85,major,0.0418,0.034,0,0.455,0.557,113.019,6O83X8zjAETDfBkHYvpWcA,269133,4,A major
I Cant Wait Another Minute,1CeGBbkJeKPojRmlo2gIwq,60,I Cant Wait Another Minute,"Hi-Five
",NA,1991,NA,NA,TRUE,0.625,0.644,G#,-8.801,major,0.0287,0.357,0,0.102,0.638,147.435,1CeGBbkJeKPojRmlo2gIwq,301640,4,G# major
3 AM Eternal,4EO7E6OTT3FvYt8ORWLuSH,61,3 am Eternal,"The KLF
",NA,1991,NA,NA,TRUE,0.626,0.876,A#,-11.31,minor,0.0565,9.78e-4,0.0868,0.963,0.711,119.4,4EO7E6OTT3FvYt8ORWLuSH,203246,4,A# minor
Sadeness Part I,3n2dV8PXv1bs8KP31UhbVj,63,Sadeness Part I,"Enigma
",NA,1991,NA,NA,TRUE,0.607,0.626,G,-10.168,major,0.0358,0.162,0.0677,0.114,0.54,95.701,3n2dV8PXv1bs8KP31UhbVj,260400,4,G major
Around The Way Girl,6jL1SnyXcXiKOmw4M2RnmT,64,Around the Way Girl,"LL Cool J
",NA,1991,NA,NA,TRUE,0.614,0.445,C#,-17.091,minor,0.424,0.00268,0.0194,0.335,0.626,202.191,6jL1SnyXcXiKOmw4M2RnmT,248493,4,C# minor
Ill Be There,3zX2ZUPo0M8EULGmYJ87C6,65,Ill Be There,"The Escape Club
",NA,1991,NA,NA,TRUE,0.57,0.385,C#,-12.027,minor,0.0251,0.383,0.0012,0.0924,0.188,99.86,3zX2ZUPo0M8EULGmYJ87C6,347867,4,C# minor
Cream,5vz2J2kP3vV7mZE9UxnFcG,66,Cream,"Prince and The New Power Generation
",NA,1991,NA,NA,TRUE,0.861,0.604,F,-8.44,minor,0.0719,0.0974,0.358,0.0467,0.853,115.588,5vz2J2kP3vV7mZE9UxnFcG,253067,4,F minor
Now That We Found Love,1KONmY3enP3r3nIPQidWAy,67,Now That We Found Love,"Heavy D & the Boyz
",NA,1991,NA,NA,TRUE,0.747,0.693,C,-14.684,minor,0.0678,0.039,0,0.194,0.674,119.949,1KONmY3enP3r3nIPQidWAy,258200,4,C minor
Show Me The Way,2upjcGvuiTCGSaGPZZ2dtD,68,Show Me the Way,"Styx
",NA,1991,NA,NA,TRUE,0.367,0.429,F#,-9.471,major,0.0334,0.213,6.72e-6,0.0946,0.194,157.812,2upjcGvuiTCGSaGPZZ2dtD,277173,3,F# major
Love Takes Time,48l7PNpT2fBoT4cdLW6EzP,69,Love Takes Time,"Mariah Carey
",NA,1991,NA,NA,TRUE,0.602,0.338,B,-12.371,major,0.0293,0.727,0,0.0849,0.25,126.232,48l7PNpT2fBoT4cdLW6EzP,229227,4,B major
Cry for Help,0eez4Mb0ED7e9rxEPlXvbZ,70,Cry for Help,"Rick Astley
",NA,1991,NA,NA,TRUE,0.563,0.522,C,-10.226,major,0.0222,0.551,0,0.285,0.457,89.969,0eez4Mb0ED7e9rxEPlXvbZ,243573,4,C major
The Way You Do The Things You Do,6ozp716QFraV8OrewK6ln4,71,The Way You Do the Things You Do,"UB40
",NA,1991,NA,NA,TRUE,0.865,0.414,F,-13.256,minor,0.168,0.225,0.00159,0.0425,0.937,80.852,6ozp716QFraV8OrewK6ln4,182467,4,F minor
Signs,6oYjESDcQAQrRh4SKMH7sW,73,Signs,"Tesla
",NA,1991,NA,NA,TRUE,0.352,0.808,G,-8.097,major,0.0425,0.035,0,0.991,0.485,162.096,6oYjESDcQAQrRh4SKMH7sW,194e3,4,G major
Too Many Walls,3uJBcTWsHWoxnUkrLOx4JP,74,Too Many Walls,"Cathy Dennis
",NA,1991,NA,NA,TRUE,0.714,0.621,G#,-9.963,major,0.0261,0.35,3.68e-5,0.0925,0.688,98.109,3uJBcTWsHWoxnUkrLOx4JP,245200,4,G# major
Crazy,2F9jMklOJOl65znIH4kc8C,75,Crazy,"Seal
",NA,1991,NA,NA,TRUE,0.633,0.858,B,-7.42,minor,0.0473,0.208,0.0114,0.0655,0.725,102.559,2F9jMklOJOl65znIH4kc8C,356520,4,B minor
Ill Give All My Love To You  Remastered Single Version,4L9VA69sfZKK5HAs5zP22I,76,Ill Give All My Love to You,"Keith Sweat
",NA,1991,NA,NA,TRUE,0.62,0.514,G#,-7.948,major,0.0417,0.431,0,0.148,0.453,140.062,4L9VA69sfZKK5HAs5zP22I,269027,4,G# major
Place In This World,0PKTBeN87JYJ1mRzrq5Aog,77,Place in this World,"Michael W. Smith
",NA,1991,NA,NA,TRUE,0.446,0.559,E,-8.319,major,0.0285,0.388,1.78e-5,0.153,0.372,145.419,0PKTBeN87JYJ1mRzrq5Aog,240173,4,E major
Something to Believe In  2003  Remaster,7pUYjnFTXMs0mFWsE9epqV,78,Something to Believe In,"Poison
",NA,1991,NA,NA,TRUE,0.52,0.711,D#,-5.009,major,0.0386,0.266,1.09e-5,0.148,0.226,133.947,7pUYjnFTXMs0mFWsE9epqV,328360,4,D# major
Wicked Game,390AWnOn2rfe9FzQjYmxIH,79,Wicked Game,"Chris Isaak
",NA,1991,NA,NA,TRUE,0.667,0.548,A,-7.802,major,0.0262,0.744,0.0122,0.0946,0.29,112.549,390AWnOn2rfe9FzQjYmxIH,286880,4,A major
Get Here,1KT3ndndHOGXePgC4o0Jq9,80,Get Here,"Oleta Adams
",NA,1991,NA,NA,TRUE,0.381,0.221,A#,-16.143,major,0.0345,0.783,0,0.124,0.235,108.282,1KT3ndndHOGXePgC4o0Jq9,276733,4,A# major
Round And Round  Soul Mix Edit,7mjTuZkE1XkJnco5bVsZCf,81,Round and Round,"Tevin Campbell
",NA,1991,NA,NA,TRUE,0.79,0.591,G,-8.805,major,0.0935,0.00335,0.00733,0.0338,0.725,107.197,7mjTuZkE1XkJnco5bVsZCf,293053,4,G major
Silent Lucidity  2003  Remaster,6OSyCAmXT4Gkd3OQ2aPOaF,82,Silent Lucidity,"Queensrÿche
",NA,1991,NA,NA,TRUE,0.462,0.628,G,-5.659,major,0.0274,0.0534,2.5e-4,0.12,0.0981,140.049,6OSyCAmXT4Gkd3OQ2aPOaF,347760,4,G major
Im Not in Love,0mojApmD4eBpY32555Puwy,83,Im Not In Love,"Will to Power
",NA,1991,NA,NA,TRUE,0.589,0.484,E,-11.336,major,0.0309,0.00822,0.0395,0.0857,0.432,150.038,0mojApmD4eBpY32555Puwy,227265,4,E major
Piece Of My Heart,1jRAg7uqdsm5VYKKeEVKVd,84,Piece of My Heart,"Tara Kemp
",NA,1991,NA,NA,TRUE,0.536,0.823,C#,-10.696,major,0.0687,0.111,4.32e-4,0.0543,0.916,200.128,1jRAg7uqdsm5VYKKeEVKVd,289740,4,C# major
Real Real Real,5gbPzqSC9MFfkeM3L06Imy,85,Real Real Real,"Jesus Jones
",NA,1991,NA,NA,TRUE,0.596,0.547,C,-13.136,major,0.0331,0.0478,4.92e-5,0.157,0.697,110.209,5gbPzqSC9MFfkeM3L06Imy,188760,4,C major
Everybody Plays The Fool,0LdOVtg4WgJNeQ9D95tdvP,86,Everybody Plays the Fool,"Aaron Neville
",NA,1991,NA,NA,TRUE,0.799,0.464,A#,-9.789,major,0.118,0.332,0.006,0.086,0.432,87.901,0LdOVtg4WgJNeQ9D95tdvP,267840,4,A# major
Just Another Dream,7f0tp6MJoOVBlij3XM2hMK,87,Just Another Dream,"Cathy Dennis
",NA,1991,NA,NA,TRUE,0.681,0.746,G#,-9.982,major,0.0394,0.0109,0.0364,0.0689,0.772,118.768,7f0tp6MJoOVBlij3XM2hMK,242933,4,G# major
Strike It Up,1ZMCV2gvlyUjZZYpVPjEJD,88,Strike It Up,"Black Box
",NA,1991,NA,NA,TRUE,0.871,0.874,F#,-7.63,minor,0.061,0.0101,3.26e-4,0.0808,0.911,118.385,1ZMCV2gvlyUjZZYpVPjEJD,298680,4,F# minor
Rico Suave,6FfdQJ9HJcJAvsPVIyoGZ5,89,Rico Suave,"Gerardo
",NA,1991,NA,NA,TRUE,0.803,0.805,D,-11.297,major,0.132,0.00847,5.4e-5,0.0597,0.415,105.931,6FfdQJ9HJcJAvsPVIyoGZ5,291667,4,D major
Disappear,02mQcDoU5cn15U6tqZmL4e,90,Disappear,"INXS
",NA,1991,NA,NA,TRUE,0.645,0.88,A,-3.403,major,0.0329,0.0242,2.04e-6,0.0978,0.834,125.418,02mQcDoU5cn15U6tqZmL4e,250076,4,A major
Groove Is In The Heart,2UVLuddklEVak5PXgC7baA,91,Groove Is in the Heart,"Deee-Lite
",NA,1991,NA,NA,TRUE,0.694,0.881,C#,-4.053,minor,0.0701,0.0153,0.0196,0.0851,0.924,121.554,2UVLuddklEVak5PXgC7baA,231787,4,C# minor
All This Time,2cu8WtQZdxGe3lbetlzeNe,92,All This Time,"Sting
",NA,1991,NA,NA,TRUE,0.64,0.46,D,-13.05,major,0.0361,0.0875,1.59e-4,0.0543,0.416,127.126,2cu8WtQZdxGe3lbetlzeNe,294333,4,D major
The One and Only,69Tyiih00ZZKboHFnXp0VF,93,The One and Only,"Chesney Hawkes
",NA,1991,NA,NA,TRUE,0.681,0.697,E,-11.063,major,0.0327,0.357,0,0.388,0.775,119.956,69Tyiih00ZZKboHFnXp0VF,223667,4,E major
OPP ReRecorded,6w90kC2LFqkp2H9ZH8bp09,94,OPP,"Naughty by Nature
",NA,1991,NA,NA,TRUE,0.765,0.867,E,-11.523,minor,0.0654,0.00598,0,0.104,0.692,97.746,6w90kC2LFqkp2H9ZH8bp09,250463,4,E minor
Freedom 90  Remastered,3tyTt5pEWblt96j1HsXiV5,95,Freedom 90,"George Michael
",NA,1991,NA,NA,TRUE,0.677,0.852,F,-10.856,major,0.045,0.225,3.95e-5,0.0595,0.93,91.691,3tyTt5pEWblt96j1HsXiV5,390862,4,F major
I Saw Red,0bhGTfpajLMjcYGMwWHy9p,96,I Saw Red,"Warrant
",NA,1991,NA,NA,TRUE,0.52,0.629,G,-7.156,major,0.0269,0.242,0,0.18,0.432,84.895,0bhGTfpajLMjcYGMwWHy9p,226800,4,G major
Miles Away,3Bzh1AtiViTIaZV6yqySZH,97,Miles Away,"Winger
",NA,1991,NA,NA,TRUE,0.363,0.528,F,-10.08,major,0.0305,0.0661,0,0.334,0.317,182.21,3Bzh1AtiViTIaZV6yqySZH,252867,4,F major
Do You Want Me,2iXqaccRqW6vqvqqBgOuug,98,Do You Want Me,"Salt-n-Pepa
",NA,1991,NA,NA,TRUE,0.901,0.457,B,-14.102,minor,0.0505,0.0743,1.64e-5,0.0441,0.972,121.567,2iXqaccRqW6vqvqqBgOuug,232267,4,B minor
The Motown Song  2008 Remastered Version,53Ttk5sOEtlJvOZmv16aQn,99,The Motown Song,"Rod Stewart
",NA,1991,NA,NA,TRUE,0.654,0.837,A,-6.121,major,0.0455,0.155,0,0.113,0.778,116,53Ttk5sOEtlJvOZmv16aQn,238013,4,A major
Shiny Happy People,1v2zyAJrChw5JnfafSkwkJ,100,Shiny Happy People,"R.E.M.
",NA,1991,NA,NA,TRUE,0.454,0.901,A,-3.961,major,0.0351,0.0338,0.0599,0.198,0.788,124.56,1v2zyAJrChw5JnfafSkwkJ,225787,4,A major
End Of The Road,3l3xTXsUXeWlkPqzMs7mPD,1,End of the Road,"Boyz II Men
",NA,1992,NA,NA,TRUE,0.642,0.423,F,-9.283,minor,0.0249,0.079,0,0.0663,0.505,149.61,3l3xTXsUXeWlkPqzMs7mPD,351467,3,F minor
Baby Got Back,28yT0sZlkqStSByo1j58J4,2,Baby Got Back,"Sir Mix-a-Lot
",NA,1992,NA,NA,TRUE,0.936,0.76,C#,-7.873,major,0.282,0.00391,3.39e-6,0.0394,0.657,128.479,28yT0sZlkqStSByo1j58J4,260867,4,C# major
Jump,27AHAtAirQapVldIm4c9ZX,3,Jump,"Kris Kross
",NA,1992,NA,NA,TRUE,0.749,0.745,D,-10.625,major,0.164,5.01e-4,0.00403,0.333,0.481,101.972,27AHAtAirQapVldIm4c9ZX,195107,4,D major
Save The Best For Last,7okbmgA8lRBGl5limZ7LFM,4,Save the Best for Last,"Vanessa Williams
",NA,1992,NA,NA,TRUE,0.521,0.26,D#,-15.871,major,0.0306,0.651,0,0.156,0.219,96.02,7okbmgA8lRBGl5limZ7LFM,218733,4,D# major
BabyBabyBaby,1zTuB57LYZa7xu7KUH8kF0,5,BabyBabyBaby,"TLC
",NA,1992,NA,NA,TRUE,0.679,0.597,B,-8.601,minor,0.0439,0.0913,6.73e-4,0.0487,0.9,184.174,1zTuB57LYZa7xu7KUH8kF0,315040,4,B minor
Tears In Heaven,612VcBshQcy4mpB2utGc3H,6,Tears in Heaven,"Eric Clapton
",NA,1992,NA,NA,TRUE,0.695,0.336,A,-12.999,major,0.0313,0.8,0.00264,0.701,0.422,79.109,612VcBshQcy4mpB2utGc3H,28e4,4,A major
My Lovin Youre Never Gonna Get It,3R97rNX7JnmshCWBwOSFet,7,My Lovin Youre Never Gonna Get It,"En Vogue
",NA,1992,NA,NA,TRUE,0.767,0.839,G#,-5.519,major,0.0613,0.0318,9.31e-6,0.111,0.461,98.055,3R97rNX7JnmshCWBwOSFet,281613,4,G# major
Under The Bridge,3d9DChrdc6BOeFsbrZ3Is0,8,Under the Bridge,"Red Hot Chili Peppers
",NA,1992,NA,NA,TRUE,0.559,0.345,E,-13.496,major,0.0459,0.0576,1.05e-4,0.141,0.458,84.581,3d9DChrdc6BOeFsbrZ3Is0,264307,4,E major
All 4 Love,4XmsMIMjvDIFEjeY3ycMzW,9,All 4 Love,"Color Me Badd
",NA,1992,NA,NA,TRUE,0.807,0.75,D,-8.29,major,0.0315,0.0347,1.7e-4,0.149,0.797,106.389,4XmsMIMjvDIFEjeY3ycMzW,211493,4,D major
Just Another Day,5AoBNJQDXXEnIJGjJjZu3y,10,Just Another Day,"Jon Secada
",NA,1992,NA,NA,TRUE,0.717,0.642,C#,-10.727,major,0.0287,0.0194,2.49e-4,0.043,0.732,105.894,5AoBNJQDXXEnIJGjJjZu3y,327427,4,C# major
I Love Your Smile,5BE3DOk0C26VCMxxT84bec,11,I Love Your Smile,"Shanice
",NA,1992,NA,NA,TRUE,0.669,0.813,F,-9.707,minor,0.137,0.0119,9.58e-6,0.135,0.737,93.905,5BE3DOk0C26VCMxxT84bec,259627,4,F minor
To Be With You  2010 Remastered Version,3Mmt6Xk0H6VR92PEp6x3hP,12,To Be with You,"Mr. Big
",NA,1992,NA,NA,TRUE,0.688,0.375,E,-9.601,major,0.0535,0.286,0,0.133,0.45,83.635,3Mmt6Xk0H6VR92PEp6x3hP,210480,4,E major
Im Too Sexy,2WElktskrNJEwgpp5Vouxk,13,Im Too Sexy,"Right Said Fred
",NA,1992,NA,NA,TRUE,0.683,0.739,B,-12.831,minor,0.0495,4.91e-5,0.0122,0.293,0.836,122.113,2WElktskrNJEwgpp5Vouxk,170467,4,B minor
Black or White  Single Version,2Cy7QY8HPLk925AyNAt6OG,14,Black or White,"Michael Jackson
",NA,1992,NA,NA,TRUE,0.741,0.894,E,-3.826,major,0.0495,0.0824,0.0527,0.089,0.96,114.869,2Cy7QY8HPLk925AyNAt6OG,202853,4,E major
Achy Breaky Heart,2EoIt9vdgFRNW03u5IvFsQ,15,Achy Breaky Heart,"Billy Ray Cyrus
",NA,1992,NA,NA,TRUE,0.795,0.582,A,-10.156,major,0.0306,0.0711,0,0.12,0.965,121.798,2EoIt9vdgFRNW03u5IvFsQ,203373,4,A major
Ill Be There,5jI2ApByK8KJeWVU39oRO4,16,Ill Be There,"Mariah Carey
",NA,1992,NA,NA,TRUE,0.404,0.511,F,-9.427,major,0.0315,0.716,0,0.871,0.279,82.025,5jI2ApByK8KJeWVU39oRO4,264160,4,F major
November Rain,3YRCqOhFifThpSRFJ1VWFM,17,November Rain,"Guns N' Roses
",NA,1992,NA,NA,TRUE,0.217,0.628,B,-9.286,major,0.0306,0.0203,0.32,0.143,0.274,77.785,3YRCqOhFifThpSRFJ1VWFM,537507,4,B major
Life Is A Highway,0hKF8N8aflF1uDzEEnPr2j,18,Life Is a Highway,"Tom Cochrane
",NA,1992,NA,NA,TRUE,0.683,0.751,F,-10.184,major,0.0346,0.0681,8.36e-6,0.248,0.841,103.036,0hKF8N8aflF1uDzEEnPr2j,266560,4,F major
Remember the Time,4jnFqNWeJCeCRHc4HCdxfd,19,Remember the Time,"Michael Jackson
",NA,1992,NA,NA,TRUE,0.831,0.921,F,-2.383,minor,0.0581,0.153,0.00213,0.305,0.794,108.002,4jnFqNWeJCeCRHc4HCdxfd,239227,4,F minor
Finally,0uqvSVhGgQTIdj9G51vhvv,20,Finally,"CeCe Peniston
",NA,1992,NA,NA,TRUE,0.807,0.653,G,-11.01,major,0.0474,0.00757,0,0.0505,0.845,120.08,0uqvSVhGgQTIdj9G51vhvv,245e3,4,G major
This Used To Be My Playground,637V2ymBt4Ljlbz4EmRys8,21,This Used to Be My Playground,"Madonna
",NA,1992,NA,NA,TRUE,0.499,0.308,G,-11.692,minor,0.0264,0.754,9.28e-4,0.125,0.0708,75.91,637V2ymBt4Ljlbz4EmRys8,310267,4,G minor
Sometimes Love Just Aint Enough Originally Performed by Patty Smyth  Don Henley  Karaoke Version,01MQreVJctLXNxLdzZPCdN,22,Sometimes Love Just Aint Enough,"Patty Smyth and Don Henley
",NA,1992,NA,NA,TRUE,0.587,0.292,A#,-14.171,major,0.0359,0.399,0.961,0.189,0.0798,79.826,01MQreVJctLXNxLdzZPCdN,275703,4,A# major
Cant Let Go,0ikbcCJIJaY9sKEivAXJ4I,23,Cant Let Go,"Mariah Carey
",NA,1992,NA,NA,TRUE,0.477,0.533,A#,-11.049,major,0.0408,0.591,0.00685,0.139,0.18,162.368,0ikbcCJIJaY9sKEivAXJ4I,266560,4,A# major
Jump Around,3TZwjdclvWt7iPJUnMpgcs,24,Jump Around,"House of Pain
",NA,1992,NA,NA,TRUE,0.854,0.71,E,-6.32,minor,0.0793,0.0113,8.72e-5,0.166,0.818,106.894,3TZwjdclvWt7iPJUnMpgcs,214947,4,E minor
